strategy,machine_type,elec_cost,day,n_machines,BTC,USD,price,global_hash_rate,global_mining_rev_btc,machine_hash_rate,machine_wattage,user_hash_rate,revenue_btc,expense_usd,total_position_usd
Long BTC,Antminer S17,0.07,12,227.0,0.8324775414614617,0.0,71114.5388551986,155915066.0,1044.0496545213691,56.0,2.5200000000000014,12712.0,0.08512300670337815,961.0272000000003,60306.28525149434
Long BTC,Antminer S17,0.07,13,227.0,0.901952487946579,0.0,70116.19522899389,155915066.0,1044.0496128750406,56.0,2.5200000000000014,12712.0,0.08512300330788762,961.0272000000003,64334.27409013435
Long BTC,Antminer S17,0.07,14,227.0,0.9711766105195823,0.0,72516.14439084088,155915066.0,1044.0517853140432,56.0,2.5200000000000014,12712.0,0.08512318043024862,961.0272000000003,71882.39029011848
Long BTC,Antminer S17,0.07,15,227.0,1.0399447752361812,0.0,73515.4966210364,159370053.16,1044.051554360012,56.0,2.5200000000000014,12712.0,0.0832782714577797,961.0272000000003,78214.09250787209
Long BTC,Antminer S17,0.07,16,227.0,1.1069298324971815,0.0,73757.97087507247,159596644.36,1044.056138778194,56.0,2.5200000000000014,12712.0,0.08316080156152861,961.0272000000003,83580.83879132397
Long BTC,Antminer S17,0.07,17,227.0,1.1742066778152245,0.0,77131.34488798062,159790380.84,1044.0516705041894,56.0,2.5200000000000014,12712.0,0.08305961483309833,961.0272000000003,92787.21805343447
Long BTC,Antminer S17,0.07,18,227.0,1.241241701691937,0.0,75655.5740282761,159984218.96,1044.0520350578581,56.0,2.5200000000000014,12712.0,0.0829594292968256,961.0272000000003,96262.49932118291
Long BTC,Antminer S17,0.07,19,227.0,1.3078841212391523,0.0,75997.54153986422,160072350.84,1044.0515568560463,56.0,2.5200000000000014,12712.0,0.08291404053480773,961.0272000000003,101991.78906197101
Long BTC,Antminer S17,0.07,20,227.0,1.374083670634708,0.0,74501.95092682735,160182129.96,1044.0500255146521,56.0,2.5200000000000014,12712.0,0.0828577307064278,961.0272000000003,105144.22406791242
Long BTC,Antminer S17,0.07,21,227.0,1.4392867379425796,0.0,71437.0528090725,160246139.0,1044.0513666309548,56.0,2.5200000000000014,12712.0,0.08282569156967236,961.0272000000003,105744.80678369536
Long BTC,Antminer S17,0.07,22,227.0,1.5044231267584303,0.0,72357.57112298944,162486312.72,1044.0477825571602,56.0,2.5200000000000014,12712.0,0.08168448048577893,961.0272000000003,112315.65513188366
Long BTC,Antminer S17,0.07,23,227.0,1.5689392776503235,0.0,75755.68101336058,162693352.6,1044.0529188017279,56.0,2.5200000000000014,12712.0,0.08158178269250792,961.0272000000003,123043.56035371697
Long BTC,Antminer S17,0.07,24,227.0,1.6330295591107356,0.0,74596.95886542083,162881696.6,1044.049893973267,56.0,2.5200000000000014,12712.0,0.0814880652476657,961.0272000000003,126243.4539245669
Long BTC,Antminer S17,0.07,25,227.0,1.696833760490087,0.0,74796.0491710241,163049827.96,1044.0518932402738,56.0,2.5200000000000014,12712.0,0.08140492671596043,961.0272000000003,131852.3463442173
Long BTC,Antminer S17,0.07,26,227.0,1.7602390059189965,0.0,75782.31695045346,163188160.32,1044.0577534606055,56.0,2.5200000000000014,12712.0,0.08133692086517146,961.0272000000003,139103.80755070358
Long BTC,Antminer S17,0.07,27,227.0,1.8234813100781617,0.0,75269.68776892597,163331513.24,1044.046921077377,56.0,2.5200000000000014,12712.0,0.08126546684932007,961.0272000000003,143173.69715196476
Long BTC,Antminer S17,0.07,28,227.0,1.886492374125602,0.0,73400.42338273936,163474631.52,1044.0492304875154,56.0,2.5200000000000014,12712.0,0.08119631571638754,961.0272000000003,144280.3690957284
Long BTC,Antminer S17,0.07,29,227.0,1.9493176172835485,0.0,74186.17599069532,166221530.64,1044.0516292075854,56.0,2.5200000000000014,12712.0,0.07985777328654982,961.0272000000003,151035.09498228866
Long BTC,Antminer S17,0.07,30,227.0,2.0108262717360508,0.0,77741.98342990277,166743603.52,1044.0491373943853,56.0,2.5200000000000014,12712.0,0.07960691878875005,961.0272000000003,164047.0253583372
